,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,PSW,PSL,elo_winner,elo_loser,proba_elo,recentft0,recentft1,recentft2,recentft3,recentft4,recentft5,recentft6
5793,,,,,,,,,,,,,,,,,,,,,,70.0,0.0,3.0,3.0,0.0,1.0,0.0
5794,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,6.0,3.0,0.0,1.0,0.0
5795,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,68.0,3.0,1.0,1.0,0.0
5796,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,77.0,3.0,0.0,1.0,0.0
5797,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,15.0,3.0,0.0,1.0,0.0
5798,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,4.0,3.0,1.0,1.0,1.0
5799,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,34.0,3.0,0.0,1.0,0.0
5800,,,,,,,,,,,,,,,,,,,,,,59.0,0.0,5.0,3.0,0.0,1.0,0.0
5801,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,17.0,3.0,1.0,1.0,0.0
5802,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,67.0,3.0,0.0,1.0,0.0
5803,,,,,,,,,,,,,,,,,,,,,,121.0,0.0,112.0,3.0,0.0,1.0,0.0
5804,,,,,,,,,,,,,,,,,,,,,,55.0,0.0,9.0,3.0,1.0,1.0,1.0
5805,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,10.0,3.0,0.0,1.0,0.0
5806,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,44.0,3.0,0.0,1.0,1.0
5807,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,43.0,3.0,1.0,1.0,0.0
5808,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,120.0,3.0,1.0,1.0,0.0
5809,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,97.0,3.0,1.0,1.0,1.0
5810,,,,,,,,,,,,,,,,,,,,,,54.0,0.0,4.0,3.0,0.0,1.0,0.0
5811,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,67.0,3.0,0.0,1.0,0.0
5812,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,31.0,3.0,1.0,1.0,1.0
5813,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,77.0,3.0,0.0,1.0,0.0
5814,,,,,,,,,,,,,,,,,,,,,,53.0,0.0,4.0,3.0,1.0,1.0,0.0
5815,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,54.0,3.0,1.0,1.0,0.0
5816,,,,,,,,,,,,,,,,,,,,,,72.0,0.0,21.0,3.0,0.0,1.0,0.0
5817,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,49.0,3.0,0.0,1.0,1.0
5818,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,92.0,3.0,1.0,1.0,0.0
5819,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,67.0,3.0,1.0,1.0,0.0
5820,,,,,,,,,,,,,,,,,,,,,,73.0,0.0,54.0,3.0,1.0,1.0,0.0
5821,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,55.0,3.0,0.0,1.0,0.0
5822,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,275.0,3.0,0.0,1.0,1.0
5823,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,42.0,3.0,0.0,1.0,0.0
5824,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,43.0,3.0,0.0,1.0,0.0
5825,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,235.0,3.0,0.0,1.0,0.0
5826,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,4.0,3.0,0.0,1.0,0.0
5827,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,4.0,3.0,0.0,1.0,0.0
5828,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,42.0,3.0,0.0,1.0,0.0
5829,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,120.0,3.0,0.0,1.0,0.0
5830,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,68.0,3.0,1.0,1.0,0.0
5831,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,5.0,3.0,1.0,1.0,0.0
5832,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,6.0,3.0,,0.0,1.0
5833,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,35.0,3.0,1.0,1.0,1.0
5834,,,,,,,,,,,,,,,,,,,,,,55.0,0.0,6.0,3.0,0.0,1.0,1.0
5835,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,87.0,3.0,0.0,1.0,0.0
5836,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,16.0,3.0,0.0,1.0,0.0
5837,,,,,,,,,,,,,,,,,,,,,,143.0,0.0,84.0,5.0,0.0,1.0,0.0
5838,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,49.0,3.0,0.0,1.0,0.0
5839,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,126.0,3.0,1.0,1.0,0.0
5840,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,4.0,3.0,1.0,1.0,1.0
5841,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,6.0,3.0,0.0,1.0,0.0
5842,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,21.0,3.0,1.0,1.0,0.0
5843,,,,,,,,,,,,,,,,,,,,,,75.0,0.0,54.0,3.0,1.0,1.0,0.0
5844,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,44.0,3.0,0.0,1.0,1.0
5845,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,77.0,3.0,0.0,1.0,0.0
5846,,,,,,,,,,,,,,,,,,,,,,61.0,0.0,5.0,3.0,0.0,1.0,0.0
5847,,,,,,,,,,,,,,,,,,,,,,74.0,0.0,21.0,3.0,0.0,1.0,0.0
5848,,,,,,,,,,,,,,,,,,,,,,57.0,0.0,9.0,3.0,1.0,1.0,1.0
5849,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,275.0,3.0,0.0,1.0,1.0
5850,,,,,,,,,,,,,,,,,,,,,,56.0,0.0,4.0,3.0,0.0,1.0,0.0
5851,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,92.0,3.0,1.0,1.0,0.0
5852,,,,,,,,,,,,,,,,,,,,,,55.0,0.0,4.0,3.0,1.0,1.0,0.0
5853,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,120.0,3.0,1.0,1.0,0.0
5854,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,67.0,3.0,0.0,1.0,0.0
5855,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,31.0,3.0,1.0,1.0,1.0
5856,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,16.0,3.0,0.0,1.0,0.0
5857,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,49.0,3.0,0.0,1.0,0.0
5858,,,,,,,,,,,,,,,,,,,,,,57.0,0.0,6.0,3.0,0.0,1.0,1.0
5859,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,42.0,3.0,0.0,1.0,0.0
5860,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,43.0,3.0,0.0,1.0,0.0
5861,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,68.0,3.0,1.0,1.0,0.0
5862,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6.0,3.0,,0.0,1.0
5863,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,4.0,3.0,0.0,1.0,0.0
5864,,,,,,,,,,,,,,,,,,,,,,63.0,0.0,5.0,3.0,0.0,1.0,0.0
5865,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,4.0,3.0,1.0,1.0,1.0
5866,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,44.0,3.0,0.0,1.0,1.0
5867,,,,,,,,,,,,,,,,,,,,,,57.0,0.0,4.0,3.0,1.0,1.0,0.0
5868,,,,,,,,,,,,,,,,,,,,,,58.0,0.0,4.0,3.0,0.0,1.0,0.0
5869,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,67.0,3.0,0.0,1.0,0.0
5870,,,,,,,,,,,,,,,,,,,,,,59.0,0.0,9.0,3.0,1.0,1.0,1.0
5871,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,21.0,3.0,1.0,1.0,0.0
5872,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,16.0,3.0,0.0,1.0,0.0
5873,,,,,,,,,,,,,,,,,,,,,,59.0,0.0,6.0,3.0,0.0,1.0,1.0
5874,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,6.0,3.0,,0.0,1.0
5875,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,43.0,3.0,0.0,1.0,0.0
5876,,,,,,,,,,,,,,,,,,,,,,65.0,0.0,5.0,3.0,0.0,1.0,0.0
5877,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,44.0,3.0,0.0,1.0,1.0
5878,,,,,,,,,,,,,,,,,,,,,,61.0,0.0,9.0,3.0,1.0,1.0,1.0
5879,,,,,,,,,,,,,,,,,,,,,,60.0,0.0,4.0,3.0,0.0,1.0,0.0
5880,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,16.0,3.0,0.0,1.0,0.0
5881,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,6.0,3.0,,0.0,1.0
5882,,,,,,,,,,,,,,,,,,,,,,63.0,0.0,9.0,3.0,1.0,1.0,1.0
5883,,,,,,,,,,,,,,,,,,,,,,67.0,0.0,5.0,3.0,0.0,1.0,0.0
5884,,,,,,,,,,,,,,,,,,,,,,65.0,0.0,9.0,3.0,1.0,1.0,1.0
5885,,,,,,,,,,,,,,,,,,,,,,23.0,0.0,16.0,3.0,0.0,1.0,0.0
5886,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,18.0,5.0,1.0,1.0,0.0
5887,,,,,,,,,,,,,,,,,,,,,,93.0,0.0,9.0,3.0,0.0,1.0,0.0
5888,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,119.0,5.0,2.0,1.0,0.0
5889,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,39.0,5.0,0.0,1.0,0.0
5890,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,68.0,5.0,0.0,1.0,0.0
5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5892,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,2.0,5.0,0.0,1.0,0.0
5893,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,117.0,5.0,1.0,1.0,1.0
5894,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,16.0,5.0,0.0,1.0,0.0
5895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5896,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,94.0,5.0,0.0,1.0,0.0
5897,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,25.0,5.0,0.0,1.0,1.0
5898,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,19.0,5.0,0.0,1.0,0.0
5899,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,1.0,5.0,0.0,1.0,0.0
5900,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,76.0,5.0,2.0,1.0,1.0
5901,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,26.0,5.0,0.0,1.0,0.0
5902,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,73.0,3.0,0.0,0.0,1.0
5903,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,8.0,5.0,0.0,1.0,0.0
5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5905,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,98.0,3.0,0.0,1.0,0.0
5906,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,1.0,5.0,0.0,1.0,1.0
5907,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,7.0,5.0,1.0,1.0,0.0
5908,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,87.0,5.0,0.0,0.0,1.0
5909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5910,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,15.0,3.0,1.0,1.0,1.0
5911,,,,,,,,,,,,,,,,,,,,,,119.0,0.0,55.0,3.0,0.0,1.0,0.0
5912,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,6.0,5.0,0.0,1.0,0.0
5913,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,1.0,5.0,0.0,1.0,0.0
5914,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,57.0,5.0,1.0,1.0,0.0
5915,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,34.0,5.0,0.0,1.0,0.0
5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5919,,,,,,,,,,,,,,,,,,,,,,131.0,0.0,84.0,3.0,1.0,1.0,0.0
5920,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,88.0,5.0,1.0,1.0,0.0
5921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5922,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,78.0,5.0,2.0,1.0,0.0
5923,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,93.0,5.0,1.0,1.0,0.0
5924,,,,,,,,,,,,,,,,,,,,,,133.0,0.0,92.0,3.0,0.0,1.0,0.0
5925,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,6.0,5.0,0.0,1.0,0.0
5926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5927,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,41.0,5.0,0.0,0.0,1.0
5928,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,46.0,5.0,2.0,1.0,1.0
5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5930,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,11.0,5.0,0.0,1.0,0.0
5931,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,7.0,5.0,0.0,1.0,0.0
5932,,,,,,,,,,,,,,,,,,,,,,96.0,0.0,13.0,3.0,0.0,0.0,1.0
5933,,,,,,,,,,,,,,,,,,,,,,90.0,0.0,40.0,3.0,0.0,1.0,0.0
5934,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,146.0,5.0,2.0,1.0,0.0
5935,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,32.0,5.0,1.0,1.0,0.0
5936,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,29.0,5.0,0.0,1.0,0.0
5937,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,11.0,5.0,1.0,1.0,0.0
5938,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,19.0,5.0,0.0,1.0,0.0
5939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,2.0,5.0,0.0,1.0,0.0
5941,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,45.0,5.0,0.0,1.0,0.0
5942,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,79.0,5.0,0.0,1.0,0.0
5943,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,13.0,5.0,2.0,1.0,0.0
5944,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,10.0,5.0,1.0,1.0,0.0
5945,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,56.0,5.0,0.0,1.0,0.0
5946,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,4.0,5.0,0.0,1.0,0.0
5947,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,108.0,5.0,0.0,1.0,0.0
5948,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,22.0,5.0,1.0,1.0,0.0
5949,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,63.0,5.0,0.0,1.0,0.0
5950,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,3.0,5.0,0.0,1.0,1.0
5951,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,11.0,5.0,0.0,1.0,0.0
5952,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,57.0,5.0,0.0,1.0,0.0
5953,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,25.0,5.0,1.0,1.0,0.0
5954,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,107.0,5.0,1.0,0.0,1.0
5955,,,,,,,,,,,,,,,,,,,,,,114.0,0.0,72.0,3.0,1.0,1.0,0.0
5956,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,37.0,5.0,0.0,1.0,0.0
5957,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,3.0,5.0,,0.0,1.0
5958,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,57.0,5.0,0.0,1.0,0.0
5959,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,18.0,5.0,1.0,1.0,0.0
5960,,,,,,,,,,,,,,,,,,,,,,97.0,0.0,13.0,3.0,0.0,0.0,1.0
5961,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,119.0,5.0,2.0,1.0,0.0
5962,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,92.0,5.0,0.0,1.0,0.0
5963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5964,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,3.0,3.0,0.0,1.0,0.0
5965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,16.0,5.0,0.0,1.0,0.0
5967,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,68.0,5.0,0.0,1.0,0.0
5968,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,6.0,5.0,0.0,1.0,0.0
5969,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,29.0,5.0,0.0,1.0,0.0
5970,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,209.0,3.0,2.0,,
5971,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,2.0,5.0,0.0,1.0,0.0
5972,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,5.0,5.0,0.0,1.0,0.0
5973,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,76.0,5.0,2.0,1.0,1.0
5974,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,11.0,5.0,0.0,1.0,0.0
5975,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,4.0,5.0,0.0,1.0,0.0
5976,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,39.0,5.0,2.0,1.0,0.0
5977,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,19.0,5.0,0.0,1.0,0.0
5978,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,78.0,5.0,2.0,1.0,0.0
5979,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,19.0,5.0,0.0,1.0,0.0
5980,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,88.0,5.0,1.0,1.0,0.0
5981,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,124.0,3.0,2.0,,
5982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5984,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,172.0,3.0,2.0,,
5985,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,15.0,5.0,1.0,1.0,0.0
5986,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,2.0,5.0,0.0,1.0,0.0
5987,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,46.0,5.0,2.0,1.0,1.0
5988,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,22.0,5.0,1.0,1.0,0.0
5989,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,10.0,5.0,1.0,1.0,0.0
5990,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,1.0,5.0,0.0,1.0,1.0
5991,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,73.0,3.0,0.0,0.0,1.0
5992,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,2.0,5.0,1.0,1.0,0.0
5993,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,79.0,5.0,0.0,1.0,0.0
5994,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,92.0,5.0,2.0,1.0,0.0
5995,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,29.0,5.0,0.0,1.0,0.0
5996,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,41.0,5.0,2.0,1.0,0.0
5997,,,,,,,,,,,,,,,,,,,,,,29.0,0.0,15.0,3.0,1.0,1.0,1.0
5998,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,107.0,5.0,1.0,0.0,1.0
5999,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,92.0,5.0,0.0,1.0,0.0
6000,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,57.0,5.0,1.0,1.0,0.0
6001,,,,,,,,,,,,,,,,,,,,,,135.0,0.0,92.0,3.0,0.0,1.0,0.0
6002,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,94.0,5.0,0.0,1.0,0.0
6003,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,290.0,3.0,2.0,,
6004,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,5.0,5.0,0.0,1.0,0.0
6005,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,113.0,3.0,2.0,,
6006,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,3.0,5.0,0.0,1.0,1.0
6007,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,37.0,5.0,0.0,1.0,0.0
6008,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,146.0,5.0,2.0,1.0,0.0
6009,,,,,,,,,,,,,,,,,,,,,,29.0,0.0,3.0,3.0,0.0,1.0,0.0
6010,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,22.0,5.0,1.0,1.0,0.0
6011,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,107.0,5.0,1.0,0.0,1.0
6012,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,57.0,5.0,1.0,1.0,0.0
6013,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,172.0,3.0,2.0,,
6014,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,5.0,5.0,0.0,1.0,0.0
6015,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,94.0,5.0,0.0,1.0,0.0
6016,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,78.0,5.0,2.0,1.0,0.0
6017,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,6.0,5.0,0.0,1.0,0.0
6018,,,,,,,,,,,,,,,,,,,,,,99.0,0.0,13.0,3.0,0.0,0.0,1.0
6019,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,57.0,5.0,0.0,1.0,0.0
6020,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,2.0,5.0,0.0,1.0,0.0
6021,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,16.0,5.0,0.0,1.0,0.0
6022,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,39.0,5.0,2.0,1.0,0.0
6023,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,209.0,3.0,2.0,,
6024,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,2.0,5.0,1.0,1.0,0.0
6025,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,1.0,5.0,0.0,1.0,1.0
6026,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,92.0,5.0,2.0,1.0,0.0
6027,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,87.0,5.0,0.0,0.0,1.0
6028,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,11.0,5.0,0.0,1.0,0.0
6029,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,5.0,5.0,0.0,1.0,0.0
6030,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,146.0,5.0,2.0,1.0,0.0
6031,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,3.0,5.0,0.0,1.0,1.0
6032,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,2.0,5.0,0.0,1.0,0.0
6033,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,22.0,5.0,1.0,1.0,0.0
6034,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,146.0,5.0,2.0,1.0,0.0
6035,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,13.0,3.0,0.0,0.0,1.0
6036,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,92.0,5.0,2.0,1.0,0.0
6037,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,39.0,5.0,2.0,1.0,0.0
6038,,,,,,,,,,,,,,,,,,,,,,17.0,0.0,57.0,5.0,1.0,1.0,0.0
6039,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,5.0,5.0,0.0,1.0,0.0
6040,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,41.0,5.0,2.0,1.0,0.0
6041,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,88.0,5.0,1.0,1.0,0.0
6042,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,2.0,5.0,1.0,1.0,0.0
6043,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,11.0,5.0,0.0,1.0,0.0
6044,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,41.0,5.0,2.0,1.0,0.0
6045,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,78.0,5.0,2.0,1.0,0.0
6046,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,2.0,5.0,1.0,1.0,0.0
6047,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,92.0,5.0,2.0,1.0,0.0
6048,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,41.0,5.0,2.0,1.0,0.0
6049,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,57.0,5.0,1.0,1.0,0.0
6050,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,146.0,5.0,2.0,1.0,0.0
6051,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,2.0,5.0,0.0,1.0,0.0
6052,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,125.0,3.0,0.0,1.0,0.0
6053,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,290.0,3.0,0.0,1.0,1.0
6054,,,,,,,,,,,,,,,,,,,,,,104.0,0.0,8.0,3.0,1.0,1.0,0.0
6055,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,82.0,3.0,0.0,1.0,0.0
6056,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,142.0,3.0,0.0,1.0,0.0
6057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6058,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,108.0,3.0,1.0,1.0,1.0
6059,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,29.0,3.0,1.0,1.0,0.0
6060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6061,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,209.0,3.0,0.0,1.0,0.0
6062,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,33.0,3.0,1.0,1.0,0.0
6063,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,12.0,3.0,0.0,1.0,0.0
6064,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,61.0,5.0,1.0,1.0,0.0
6065,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,105.0,3.0,0.0,1.0,0.0
6066,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,45.0,3.0,0.0,1.0,0.0
